,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9
0,16.0,6.0,4.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,6.0,7.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,306.0,3.0,5.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0,44.0,9.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,5.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,608.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
2,1.0,5.0,38.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,57.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,634.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
3,1.0,13.0,14.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,9.0,58.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,1.0,9.0,10.0,7.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,12.0,30.0,162.0,0.0,0.0,0.0,0.0,0.0
5,1.0,3.0,11.0,9.0,0.0,17.0,0.0,0.0,0.0,2.0,1.0,7.0,10.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,312.0,0.0,0.0,0.0,0.0
6,0.0,1.0,0.0,2.0,0.0,0.0,34.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,3.0,7.0
7,0.0,0.0,0.0,0.0,0.0,1.0,8.0,15.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,22.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,254.0,1.0,1.0
8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,28.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,21.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,351.0,14.0
9,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,563.0
