,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9
0,16.0,6.0,3.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,11.0,6.0,5.0,9.0,0.0,2.0,1.0,0.0,0.0,1.0,305.0,4.0,5.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.0,44.0,9.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,4.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,606.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
2,1.0,6.0,38.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,57.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,632.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
3,1.0,14.0,14.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,55.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.0,1.0,7.0,11.0,7.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0,28.0,164.0,0.0,0.0,0.0,0.0,0.0
5,0.0,4.0,11.0,7.0,0.0,19.0,0.0,0.0,0.0,2.0,1.0,7.0,10.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,312.0,0.0,0.0,0.0,0.0
6,0.0,1.0,0.0,2.0,0.0,0.0,33.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,3.0,8.0
7,0.0,0.0,0.0,0.0,0.0,1.0,7.0,16.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,22.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,255.0,1.0,1.0
8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,28.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,22.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,349.0,16.0
9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,563.0
