,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9
0,18.0,3.0,4.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,15.0,4.0,2.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,250.0,17.0,8.0,47.0,1.0,5.0,2.0,0.0,0.0,0.0
1,2.0,51.0,5.0,8.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,49.0,5.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,9.0,525.0,11.0,53.0,7.0,22.0,1.0,0.0,0.0,0.0
2,1.0,4.0,37.0,12.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,47.0,8.0,4.0,10.0,0.0,0.0,0.0,0.0,7.0,37.0,456.0,56.0,7.0,77.0,1.0,2.0,1.0,1.0
3,4.0,16.0,9.0,41.0,7.0,3.0,1.0,0.0,0.0,0.0,3.0,11.0,8.0,45.0,7.0,6.0,2.0,0.0,0.0,0.0,23.0,112.0,37.0,565.0,13.0,18.0,2.0,0.0,0.0,0.0
4,0.0,1.0,3.0,9.0,13.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,4.0,7.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,15.0,34.0,139.0,5.0,3.0,1.0,2.0,0.0
5,0.0,7.0,9.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,4.0,21.0,23.0,2.0,2.0,271.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,2.0,0.0,1.0,31.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,344.0,12.0,9.0,14.0
7,0.0,0.0,0.0,0.0,0.0,2.0,6.0,18.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,25.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,212.0,12.0,2.0
8,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,31.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,21.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,5.0,277.0,62.0
9,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,39.0,518.0
