,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4,5,6,7,8,9
0,19.0,2.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,3.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,275.0,7.0,5.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,53.0,3.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,52.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,601.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,6.0,40.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,56.0,10.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,572.0,36.0,6.0,24.0,0.0,0.0,0.0,1.0
3,1.0,10.0,9.0,56.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,57.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,20.0,12.0,727.0,5.0,0.0,1.0,0.0,0.0,0.0
4,1.0,1.0,2.0,12.0,12.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,6.0,4.0,12.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,8.0,18.0,172.0,2.0,0.0,0.0,2.0,1.0
5,0.0,2.0,11.0,2.0,0.0,26.0,2.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,314.0,0.0,0.0,0.0,0.0
6,1.0,0.0,0.0,2.0,0.0,0.0,29.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,358.0,7.0,3.0,12.0
7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,252.0,1.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,30.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,20.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,325.0,37.0
9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,563.0
