,Criteria i,Criteria ii,Criteria iii,Criteria iv,Criteria v,Criteria vi,Criteria vii,Criteria viii,Criteria ix,Criteria x,Others,max_1_val,max_1_col,max_2_val,max_2_col,max_3_val,max_3_col,max_1,max_3
18,0.7320907115936279,0.041254401206970215,0.01895955018699169,0.052821941673755646,0.005744718946516514,0.06642594188451767,0.030918437987565994,0.009432550519704819,0.006255105137825012,0.015793411061167717,0.02030324377119541,0.7320907115936279,Criteria i,0.06642594188451767,Criteria vi,0.052821941673755646,Criteria iv,0.7320907115936279,0.8513385951519012
19,0.23157313466072083,0.05851156637072563,0.06473459303379059,0.16744594275951385,0.05277346074581146,0.2730335295200348,0.07138708978891373,0.006014709826558828,0.010144616477191448,0.02613816410303116,0.03824318200349808,0.2730335295200348,Criteria vi,0.23157313466072083,Criteria i,0.16744594275951385,Criteria iv,0.2730335295200348,0.6720526069402695
20,0.035014767199754715,0.06182955950498581,0.060554139316082,0.07883662730455399,0.015855683013796806,0.710114598274231,0.008564175106585026,0.00424558250233531,0.006620384287089109,0.0022084505762904882,0.016155993565917015,0.710114598274231,Criteria vi,0.07883662730455399,Criteria iv,0.06182955950498581,Criteria ii,0.710114598274231,0.8507807850837708
21,0.04120920971035957,0.042967263609170914,0.12116678059101105,0.1423386186361313,0.05763019993901253,0.32445332407951355,0.14384223520755768,0.03334003686904907,0.025777405127882957,0.028687255457043648,0.038587719202041626,0.32445332407951355,Criteria vi,0.14384223520755768,Criteria vii,0.1423386186361313,Criteria iv,0.32445332407951355,0.6106341779232025
22,0.6102187633514404,0.045359671115875244,0.06364630907773972,0.11591654270887375,0.008928872644901276,0.07675926387310028,0.032459840178489685,0.006626843940466642,0.006724951788783073,0.01084599457681179,0.022513071075081825,0.6102187633514404,Criteria i,0.11591654270887375,Criteria iv,0.07675926387310028,Criteria vi,0.6102187633514404,0.8028945699334145
23,0.22940470278263092,0.01687837950885296,0.02855217643082142,0.04581492766737938,0.01408794429153204,0.21368509531021118,0.3520694971084595,0.02317735180258751,0.016988370567560196,0.026985513046383858,0.03235604241490364,0.3520694971084595,Criteria vii,0.22940470278263092,Criteria i,0.21368509531021118,Criteria vi,0.3520694971084595,0.7951592952013016
24,0.017166627570986748,0.014417076483368874,0.059352293610572815,0.04291364550590515,0.050959184765815735,0.6453987956047058,0.05725263059139252,0.016100944951176643,0.031090617179870605,0.0360313281416893,0.029316911473870277,0.6453987956047058,Criteria vi,0.059352293610572815,Criteria iii,0.05725263059139252,Criteria vii,0.6453987956047058,0.7620037198066711
25,0.0824967697262764,0.015348030254244804,0.13003960251808167,0.07827723771333694,0.04345879703760147,0.3119776248931885,0.08412076532840729,0.030256059020757675,0.03375658020377159,0.1487172394990921,0.041551269590854645,0.3119776248931885,Criteria vi,0.1487172394990921,Criteria x,0.13003960251808167,Criteria iii,0.3119776248931885,0.5907344669103622
26,0.40776199102401733,0.12460961937904358,0.03290494531393051,0.1594814658164978,0.007027879357337952,0.23133179545402527,0.005367116536945105,0.0026592311915010214,0.0027008643373847008,0.005204853601753712,0.02095024660229683,0.40776199102401733,Criteria i,0.23133179545402527,Criteria vi,0.1594814658164978,Criteria iv,0.40776199102401733,0.7985752522945404
27,0.07781295478343964,0.039367031306028366,0.17864176630973816,0.2592810094356537,0.06688465923070908,0.14251260459423065,0.12029818445444107,0.01213754154741764,0.01481725089251995,0.04792524501681328,0.040321774780750275,0.2592810094356537,Criteria iv,0.17864176630973816,Criteria iii,0.14251260459423065,Criteria vi,0.2592810094356537,0.5804353803396225
28,0.18639983236789703,0.13259674608707428,0.23774346709251404,0.32799556851387024,0.004705170635133982,0.08539910614490509,0.0019981267396360636,0.0016154508339241147,0.0018071946687996387,0.003303217701613903,0.016436154022812843,0.32799556851387024,Criteria iv,0.23774346709251404,Criteria iii,0.18639983236789703,Criteria i,0.32799556851387024,0.7521388679742813
29,0.4778384566307068,0.07607655972242355,0.03079804964363575,0.34760504961013794,0.0024478696286678314,0.03705460578203201,0.0035941333044320345,0.001955705229192972,0.002433534013107419,0.003450920572504401,0.0167449489235878,0.4778384566307068,Criteria i,0.34760504961013794,Criteria iv,0.07607655972242355,Criteria ii,0.4778384566307068,0.9015200659632683
30,0.49835309386253357,0.2103184312582016,0.09315335750579834,0.09703189134597778,0.0027077444829046726,0.06469479948282242,0.0030421034898608923,0.0030764425173401833,0.00306037743575871,0.00452154316008091,0.020040350034832954,0.49835309386253357,Criteria i,0.2103184312582016,Criteria ii,0.09703189134597778,Criteria iv,0.49835309386253357,0.805703416466713
31,0.8367812037467957,0.05121351778507233,0.019713299348950386,0.018540941178798676,0.0025558220222592354,0.02883687987923622,0.00689196540042758,0.005907794926315546,0.004410817753523588,0.012567330151796341,0.012580305337905884,0.8367812037467957,Criteria i,0.05121351778507233,Criteria ii,0.02883687987923622,Criteria vi,0.8367812037467957,0.9168316014111042
32,0.5024434924125671,0.34822070598602295,0.027721848338842392,0.032611582428216934,0.0032798645552247763,0.046448033303022385,0.005409645847976208,0.0060615092515945435,0.004548308905214071,0.004705646075308323,0.018549468368291855,0.5024434924125671,Criteria i,0.34822070598602295,Criteria ii,0.046448033303022385,Criteria vi,0.5024434924125671,0.8971122317016125
33,0.42399054765701294,0.04499107226729393,0.03004276566207409,0.2081606537103653,0.03800952807068825,0.049190692603588104,0.11546289175748825,0.011413278058171272,0.020570602267980576,0.02995268814265728,0.028215408325195312,0.42399054765701294,Criteria i,0.2081606537103653,Criteria iv,0.11546289175748825,Criteria vii,0.42399054765701294,0.7476140931248665
34,0.6706072092056274,0.21963731944561005,0.018808638677001,0.03135381639003754,0.002105114981532097,0.019024061039090157,0.004410593770444393,0.008447767235338688,0.00423827487975359,0.004728371277451515,0.01663896068930626,0.6706072092056274,Criteria i,0.21963731944561005,Criteria ii,0.03135381639003754,Criteria iv,0.6706072092056274,0.921598345041275
35,0.12295237183570862,0.44110241532325745,0.0805758461356163,0.23419354856014252,0.009634180925786495,0.07641053944826126,0.003880187403410673,0.002514579566195607,0.003935711923986673,0.003465408692136407,0.021335257217288017,0.44110241532325745,Criteria ii,0.23419354856014252,Criteria iv,0.12295237183570862,Criteria i,0.44110241532325745,0.7982483357191086
36,0.04563156142830849,0.026393963024020195,0.04273892566561699,0.08764299750328064,0.03955924138426781,0.6170720458030701,0.06671527028083801,0.022072667255997658,0.017865287140011787,0.01216939464211464,0.02213876135647297,0.6170720458030701,Criteria vi,0.08764299750328064,Criteria iv,0.06671527028083801,Criteria vii,0.6170720458030701,0.7714303135871887
37,0.06514525413513184,0.5534816384315491,0.018366526812314987,0.20802223682403564,0.011056017130613327,0.050610288977622986,0.013984710909426212,0.02355276606976986,0.011735489591956139,0.009532531723380089,0.03451257199048996,0.5534816384315491,Criteria ii,0.20802223682403564,Criteria iv,0.06514525413513184,Criteria i,0.5534816384315491,0.8266491293907166
38,0.018419448286294937,0.011274244636297226,0.0305003821849823,0.031359780579805374,0.02574148401618004,0.8073015213012695,0.029476802796125412,0.00802895799279213,0.007223434280604124,0.013027743436396122,0.01764623634517193,0.8073015213012695,Criteria vi,0.031359780579805374,Criteria iv,0.0305003821849823,Criteria iii,0.8073015213012695,0.8691616840660572
39,0.13916456699371338,0.06481756269931793,0.17151685059070587,0.14984919130802155,0.029472829774022102,0.21827812492847443,0.11209303140640259,0.023632653057575226,0.014374596066772938,0.028875485062599182,0.04792506620287895,0.21827812492847443,Criteria vi,0.17151685059070587,Criteria iii,0.14984919130802155,Criteria iv,0.21827812492847443,0.5396441668272018
40,0.05775405094027519,0.07312518358230591,0.11654910445213318,0.17399978637695312,0.038256607949733734,0.466518372297287,0.021946081891655922,0.006207731086760759,0.013079573400318623,0.0035912657622247934,0.028972115367650986,0.466518372297287,Criteria vi,0.17399978637695312,Criteria iv,0.11654910445213318,Criteria iii,0.466518372297287,0.7570672631263733
41,0.4451535642147064,0.09524039179086685,0.03476850315928459,0.20389437675476074,0.0030667195096611977,0.18230441212654114,0.0058179632760584354,0.0033419006504118443,0.003047723090276122,0.005401205737143755,0.017963262274861336,0.4451535642147064,Criteria i,0.20389437675476074,Criteria iv,0.18230441212654114,Criteria vi,0.4451535642147064,0.8313523530960083
42,0.36919134855270386,0.2657168209552765,0.01666230335831642,0.2758781313896179,0.004935296718031168,0.030871931463479996,0.005686481017619371,0.0050374288111925125,0.00468938983976841,0.0041100396774709225,0.017220839858055115,0.36919134855270386,Criteria i,0.2758781313896179,Criteria iv,0.2657168209552765,Criteria ii,0.36919134855270386,0.9107863008975983
43,0.3656991422176361,0.15689747035503387,0.0360785573720932,0.34724968671798706,0.01165111642330885,0.03974965214729309,0.010316958650946617,0.004549725912511349,0.004511636216193438,0.004376163240522146,0.018919875845313072,0.3656991422176361,Criteria i,0.34724968671798706,Criteria iv,0.15689747035503387,Criteria ii,0.3656991422176361,0.869846299290657
44,0.6909691691398621,0.09139274060726166,0.011483388021588326,0.15123437345027924,0.002755214227363467,0.023265717551112175,0.003856110852211714,0.004818169865757227,0.002900065155699849,0.003491568611934781,0.013833540491759777,0.6909691691398621,Criteria i,0.15123437345027924,Criteria iv,0.09139274060726166,Criteria ii,0.6909691691398621,0.933596283197403
45,0.7043636441230774,0.021330751478672028,0.018612399697303772,0.10595928877592087,0.005930083338171244,0.05407972261309624,0.027869997546076775,0.010613211430609226,0.007339955307543278,0.02185712568461895,0.022043850272893906,0.7043636441230774,Criteria i,0.10595928877592087,Criteria iv,0.05407972261309624,Criteria vi,0.7043636441230774,0.8644026555120945
46,0.38494202494621277,0.3231075406074524,0.02052198350429535,0.21534448862075806,0.00397592643275857,0.021803416311740875,0.0035019898787140846,0.003478925209492445,0.0036802480462938547,0.0035774207208305597,0.016066068783402443,0.38494202494621277,Criteria i,0.3231075406074524,Criteria ii,0.21534448862075806,Criteria iv,0.38494202494621277,0.9233940541744232
47,0.5047759413719177,0.04136032983660698,0.01593158394098282,0.16433854401111603,0.0035268960054963827,0.22324533760547638,0.007691461127251387,0.005039784125983715,0.00418529799208045,0.00930492952466011,0.020599855110049248,0.5047759413719177,Criteria i,0.22324533760547638,Criteria vi,0.16433854401111603,Criteria iv,0.5047759413719177,0.8923598229885101
48,0.5027558207511902,0.07364028692245483,0.029841318726539612,0.2654688060283661,0.0054735466837882996,0.06849244982004166,0.01020262110978365,0.005856319330632687,0.004833936225622892,0.013133157975971699,0.020301738753914833,0.5027558207511902,Criteria i,0.2654688060283661,Criteria iv,0.07364028692245483,Criteria ii,0.5027558207511902,0.8418649137020111
49,0.1533242017030716,0.07090745121240616,0.02552950568497181,0.6617547869682312,0.007959522306919098,0.04161659628152847,0.0066587976180016994,0.0024898394476622343,0.0047232406213879585,0.00857541710138321,0.016460636630654335,0.6617547869682312,Criteria iv,0.1533242017030716,Criteria i,0.07090745121240616,Criteria ii,0.6617547869682312,0.885986439883709
50,0.08891481906175613,0.05312854424118996,0.0640464723110199,0.259109228849411,0.06869673728942871,0.18476787209510803,0.15056459605693817,0.035645805299282074,0.015405578538775444,0.035721659660339355,0.04399869218468666,0.259109228849411,Criteria iv,0.18476787209510803,Criteria vi,0.15056459605693817,Criteria vii,0.259109228849411,0.5944416970014572
51,0.0655936747789383,0.21522678434848785,0.30521872639656067,0.1333007961511612,0.0088548194617033,0.2424817979335785,0.0018563915509730577,0.0025151181034743786,0.0019710208289325237,0.0028846284840255976,0.020096173509955406,0.30521872639656067,Criteria iii,0.2424817979335785,Criteria vi,0.21522678434848785,Criteria ii,0.30521872639656067,0.762927308678627
52,0.5314265489578247,0.11019428074359894,0.06207127496600151,0.059492744505405426,0.010207593441009521,0.17454835772514343,0.008054950274527073,0.004906824324280024,0.004507421515882015,0.009128251112997532,0.025461724027991295,0.5314265489578247,Criteria i,0.17454835772514343,Criteria vi,0.11019428074359894,Criteria ii,0.5314265489578247,0.8161691874265671
53,0.6611429452896118,0.12638650834560394,0.03525733947753906,0.0882529765367508,0.0058701541274785995,0.04100952669978142,0.007912621833384037,0.005696528125554323,0.004903287161141634,0.004580297507345676,0.01898784376680851,0.6611429452896118,Criteria i,0.12638650834560394,Criteria ii,0.0882529765367508,Criteria iv,0.6611429452896118,0.8757824301719666
54,0.5612592697143555,0.14279192686080933,0.09088727086782455,0.09169727563858032,0.0035427846014499664,0.0717393085360527,0.005408117081969976,0.0038176109082996845,0.003598172217607498,0.005296092014759779,0.01996220275759697,0.5612592697143555,Criteria i,0.14279192686080933,Criteria ii,0.09169727563858032,Criteria iv,0.5612592697143555,0.7957484722137451
55,0.06751050055027008,0.07443787902593613,0.007917242124676704,0.8073985576629639,0.007233109325170517,0.01745731383562088,0.0012056267587468028,0.0008026588475331664,0.0014051116304472089,0.001603443524800241,0.013028545305132866,0.8073985576629639,Criteria iv,0.07443787902593613,Criteria ii,0.06751050055027008,Criteria i,0.8073985576629639,0.9493469372391701
56,0.1464921534061432,0.3833564221858978,0.03292357176542282,0.3708668351173401,0.007195936981588602,0.032907139509916306,0.0020549334585666656,0.001608993741683662,0.00330389104783535,0.0020122367423027754,0.017277916893363,0.3833564221858978,Criteria ii,0.3708668351173401,Criteria iv,0.1464921534061432,Criteria i,0.3833564221858978,0.9007154107093811
57,0.4643399715423584,0.03226686269044876,0.041975121945142746,0.1035117357969284,0.0046221851371228695,0.29398486018180847,0.015004869550466537,0.00713585689663887,0.004665449261665344,0.008791709318757057,0.023701490834355354,0.4643399715423584,Criteria i,0.29398486018180847,Criteria vi,0.1035117357969284,Criteria iv,0.4643399715423584,0.8618365675210953
58,0.13757950067520142,0.023512450978159904,0.17451538145542145,0.05458153411746025,0.01443394087255001,0.4695253372192383,0.04896830394864082,0.016107618808746338,0.007953052408993244,0.022623233497142792,0.030199648812413216,0.4695253372192383,Criteria vi,0.17451538145542145,Criteria iii,0.13757950067520142,Criteria i,0.4695253372192383,0.7816202193498611
59,0.13508515059947968,0.03963287174701691,0.44752228260040283,0.14756597578525543,0.005186452530324459,0.19669978320598602,0.003191750729456544,0.0015713793691247702,0.0021190703846514225,0.003257232951000333,0.018168099224567413,0.44752228260040283,Criteria iii,0.19669978320598602,Criteria vi,0.14756597578525543,Criteria iv,0.44752228260040283,0.7917880415916443
60,0.06274595111608505,0.04126959666609764,0.17719770967960358,0.08323107659816742,0.018500370904803276,0.5798653960227966,0.00860974844545126,0.0022087530232965946,0.0050513967871665955,0.004479540511965752,0.01684039831161499,0.5798653960227966,Criteria vi,0.17719770967960358,Criteria iii,0.08323107659816742,Criteria iv,0.5798653960227966,0.8402941823005676
61,0.02045716717839241,0.011522031389176846,0.051899418234825134,0.022488510236144066,0.01008401159197092,0.8448378443717957,0.009796500205993652,0.003211722942069173,0.005992596969008446,0.006126627326011658,0.013583490625023842,0.8448378443717957,Criteria vi,0.051899418234825134,Criteria iii,0.022488510236144066,Criteria iv,0.8448378443717957,0.9192257728427649
62,0.05585181340575218,0.04346418008208275,0.05325588956475258,0.10422098636627197,0.009437487460672855,0.7029040455818176,0.0065106796100735664,0.0017542828572914004,0.003737066639587283,0.0041017294861376286,0.014761812053620815,0.7029040455818176,Criteria vi,0.10422098636627197,Criteria iv,0.05585181340575218,Criteria i,0.7029040455818176,0.8629768453538418
63,0.07293476164340973,0.027338802814483643,0.1202874481678009,0.026814667508006096,0.00936676375567913,0.7089796662330627,0.008270489051938057,0.0030754904728382826,0.0036427858285605907,0.003919721115380526,0.015369375236332417,0.7089796662330627,Criteria vi,0.1202874481678009,Criteria iii,0.07293476164340973,Criteria i,0.7089796662330627,0.9022018760442734
64,0.04983736202120781,0.015034416690468788,0.036488212645053864,0.04229997098445892,0.01541215367615223,0.724763810634613,0.052104320377111435,0.013658175244927406,0.012735658325254917,0.012838948518037796,0.024827025830745697,0.724763810634613,Criteria vi,0.052104320377111435,Criteria vii,0.04983736202120781,Criteria i,0.724763810634613,0.8267054930329323
65,0.026909062638878822,0.06993025541305542,0.03817533329129219,0.11463119089603424,0.025663888081908226,0.6758689284324646,0.011981215327978134,0.0033207412343472242,0.010399291291832924,0.003976397216320038,0.01914368011057377,0.6758689284324646,Criteria vi,0.11463119089603424,Criteria iv,0.06993025541305542,Criteria ii,0.6758689284324646,0.8604303747415543
66,0.022121286019682884,0.03709746152162552,0.0392739400267601,0.06129574030637741,0.012130044400691986,0.8030536770820618,0.005481088999658823,0.0021124156191945076,0.0037695267237722874,0.0026517303194850683,0.011013098992407322,0.8030536770820618,Criteria vi,0.06129574030637741,Criteria iv,0.0392739400267601,Criteria iii,0.8030536770820618,0.9036233574151993
67,0.030485549941658974,0.027895677834749222,0.06442660093307495,0.07090411335229874,0.015459052287042141,0.7571856379508972,0.006695672869682312,0.002982956590130925,0.0040703085251152515,0.0044394601136446,0.015454991720616817,0.7571856379508972,Criteria vi,0.07090411335229874,Criteria iv,0.06442660093307495,Criteria iii,0.7571856379508972,0.8925163522362709
68,0.15825118124485016,0.16229753196239471,0.0818183496594429,0.5015155673027039,0.008033868856728077,0.06866887956857681,0.0017603004816919565,0.0010944530367851257,0.0010791474487632513,0.0015416822861880064,0.01393904723227024,0.5015155673027039,Criteria iv,0.16229753196239471,Criteria ii,0.15825118124485016,Criteria i,0.5015155673027039,0.8220642805099487
69,0.614660918712616,0.11975882947444916,0.03425312787294388,0.06061835587024689,0.0032851670403033495,0.13448306918144226,0.005262301303446293,0.003872482804581523,0.0033637462183833122,0.0032519991509616375,0.017189996317029,0.614660918712616,Criteria i,0.13448306918144226,Criteria vi,0.11975882947444916,Criteria ii,0.614660918712616,0.8689028173685074
70,0.7280784249305725,0.10554911941289902,0.023856066167354584,0.04710143432021141,0.0023303674533963203,0.0656556710600853,0.0037895964924246073,0.0033068584743887186,0.0023893634788691998,0.002992676105350256,0.014950403943657875,0.7280784249305725,Criteria i,0.10554911941289902,Criteria ii,0.0656556710600853,Criteria vi,0.7280784249305725,0.8992832154035568
71,0.03291039168834686,0.057060401886701584,0.10806029289960861,0.12961332499980927,0.05494526028633118,0.5579342842102051,0.0194934643805027,0.0048213498666882515,0.008436804637312889,0.007001541089266539,0.01972285471856594,0.5579342842102051,Criteria vi,0.12961332499980927,Criteria iv,0.10806029289960861,Criteria iii,0.5579342842102051,0.795607902109623
72,0.21165084838867188,0.07414665073156357,0.04815167188644409,0.05169045925140381,0.018753238022327423,0.5048232674598694,0.02648751810193062,0.0067505864426493645,0.009686359204351902,0.014745769090950489,0.03311366215348244,0.5048232674598694,Criteria vi,0.21165084838867188,Criteria i,0.07414665073156357,Criteria ii,0.5048232674598694,0.7906207665801048
73,0.07221747189760208,0.03399553522467613,0.07168401777744293,0.057932764291763306,0.025560639798641205,0.5263398885726929,0.05803484469652176,0.03288034722208977,0.02681126818060875,0.05480251833796501,0.03974068537354469,0.5263398885726929,Criteria vi,0.07221747189760208,Criteria i,0.07168401777744293,Criteria iii,0.5263398885726929,0.6702413782477379
74,0.3641791045665741,0.48652181029319763,0.035984594374895096,0.035505231469869614,0.0029641587752848864,0.03908545523881912,0.0037924391217529774,0.00449382932856679,0.004554765298962593,0.004499389324337244,0.0184191782027483,0.48652181029319763,Criteria ii,0.3641791045665741,Criteria i,0.03908545523881912,Criteria vi,0.48652181029319763,0.8897863700985909
75,0.5620341300964355,0.24930819869041443,0.06837642192840576,0.05298878252506256,0.003618213115260005,0.024531614035367966,0.004482741001993418,0.005945342127233744,0.0040633222088217735,0.004548416472971439,0.02010282687842846,0.5620341300964355,Criteria i,0.24930819869041443,Criteria ii,0.06837642192840576,Criteria iii,0.5620341300964355,0.8797187507152557
76,0.7227656841278076,0.12734143435955048,0.06039807200431824,0.04650799185037613,0.0024303095415234566,0.012585646472871304,0.0030812774784862995,0.004403939936310053,0.0025935566518455744,0.003470588708296418,0.01442152913659811,0.7227656841278076,Criteria i,0.12734143435955048,Criteria ii,0.06039807200431824,Criteria iii,0.7227656841278076,0.9105051904916763
77,0.10859009623527527,0.030786562711000443,0.14577056467533112,0.038922157138586044,0.004976427648216486,0.6461917757987976,0.0037121332716196775,0.002520320937037468,0.0024981049355119467,0.0029819863848388195,0.013049822300672531,0.6461917757987976,Criteria vi,0.14577056467533112,Criteria iii,0.10859009623527527,Criteria i,0.6461917757987976,0.900552436709404
78,0.30648180842399597,0.1569899618625641,0.07363530248403549,0.2850801944732666,0.0052497172728180885,0.14954371750354767,0.0021435804665088654,0.0015588501701131463,0.0013153583277016878,0.0013156374916434288,0.016685914248228073,0.30648180842399597,Criteria i,0.2850801944732666,Criteria iv,0.1569899618625641,Criteria ii,0.30648180842399597,0.7485519647598267
79,0.22920110821723938,0.07153519243001938,0.06696420907974243,0.16751474142074585,0.03046526201069355,0.2978631854057312,0.07440421730279922,0.006549914367496967,0.008897200226783752,0.014045408926904202,0.03255954012274742,0.2978631854057312,Criteria vi,0.22920110821723938,Criteria i,0.16751474142074585,Criteria iv,0.2978631854057312,0.6945790350437164
80,0.23374655842781067,0.06096041575074196,0.05186000093817711,0.11311839520931244,0.009708674624562263,0.48748451471328735,0.008909928612411022,0.0033422205597162247,0.004382810555398464,0.005352670326828957,0.021133871749043465,0.48748451471328735,Criteria vi,0.23374655842781067,Criteria i,0.11311839520931244,Criteria iv,0.48748451471328735,0.8343494683504105
81,0.23374655842781067,0.06096041575074196,0.05186000093817711,0.11311839520931244,0.009708674624562263,0.48748451471328735,0.008909928612411022,0.0033422205597162247,0.004382810555398464,0.005352670326828957,0.021133871749043465,0.48748451471328735,Criteria vi,0.23374655842781067,Criteria i,0.11311839520931244,Criteria iv,0.48748451471328735,0.8343494683504105
